Sample Number,1100,1106,1112,1118,1124,1130,1136,1142,1148,1154,1160,1166,1172,1178,1184,1190,1196,1202,1208,1214,1220,1226,1232,1238,1244,1250,1256,1262,1268,1274,1280,1286,1292,1298,1304,1310,1316,1322,1328,1334,1340,1346,1352,1358,1364,1370,1376,1382,1388,1394,1400,1406,1412,1418,1424,1430,1436,1442,1448,1454,1460,1466,1472,1478,1484,1490,1496,1502,1508,1514,1520,1526,1532,1538,1544,1550,1556,1562,1568,1574,1580,1586,1592,1598,1604,1610,1616,1622,1628,1634,1640,1646,1652,1658,1664,1670,1676,1682,1688,1694,1700,1706,1712,1718,1724,1730,1736,1742,1748,1754,1760,1766,1772,1778,1784,1790,1796,1802,1808,1814,1820,1826,1832,1838,1844,1850,1856,1862,1868,1874,1880,1886,1892,1898,1904,1910,1916,1922,1928,1934,1940,1946,1952,1958,1964,1970,1976,1982,1988,1994,2000,2006,2012,2018,2024,2030,2036,2042,2048,2054,2060,2066,2072,2078,2084,2090,2096,2102,2108,2114,2120,2126,2132,2138,2144,2150,2156,2162,2168,2174,2180,2186,2192,2198,2204,2210,2216,2222,2228,2234,2240,2246,2252,2258,2264,2270,2276,2282,2288,2294,2300,2306,2312,2318,2324,2330,2336,2342,2348,2354,2360,2366,2372,2378,2384,2390,2396,2402,2408,2414,2420,2426,2432,2438,2444,2450,2456,2462,2468,2474,2480,2486,2492,," 0,1400062"," 0,1397872"," 0,1394819"," 0,1391208"," 0,1387124"," 0,1382404"," 0,1377302"," 0,1371132"," 0,1364886"," 0,1358655"," 0,1351740"," 0,1345143"," 0,1338148"," 0,1331245"," 0,1325671"," 0,1319877"," 0,1315563"," 0,1310696"," 0,1305446"," 0,1299497"," 0,1290961"," 0,1281239"," 0,1269104"," 0,1256147"," 0,1244297"," 0,1231991"," 0,1221606"," 0,1211178"," 0,1201672"," 0,1193606"," 0,1185315"," 0,1178470"," 0,1171528"," 0,1165352"," 0,1160558"," 0,1156098"," 0,1153287"," 0,1150956"," 0,1149790"," 0,1149888"," 0,1150057"," 0,1151333"," 0,1152994"," 0,1155505"," 0,1159445"," 0,1164559"," 0,1172194"," 0,1181546"," 0,1192961"," 0,1206613"," 0,1220849"," 0,1237161"," 0,1253468"," 0,1271511"," 0,1291653"," 0,1312178"," 0,1334831"," 0,1357665"," 0,1381046"," 0,1404037"," 0,1425394"," 0,1443863"," 0,1460184"," 0,1473551"," 0,1484318"," 0,1492926"," 0,1499543"," 0,1505302"," 0,1510502"," 0,1515838"," 0,1521991"," 0,1528995"," 0,1536916"," 0,1545179"," 0,1553320"," 0,1561106"," 0,1568431"," 0,1575130"," 0,1580959"," 0,1585796"," 0,1589493"," 0,1591194"," 0,1591820"," 0,1590057"," 0,1587535"," 0,1583585"," 0,1577752"," 0,1571642"," 0,1563906"," 0,1556556"," 0,1548621"," 0,1540538"," 0,1533094"," 0,1525474"," 0,1518889"," 0,1511698"," 0,1504304"," 0,1496712"," 0,1487333"," 0,1478502"," 0,1468634"," 0,1459543"," 0,1450699"," 0,1441486"," 0,1433826"," 0,1426403"," 0,1419804"," 0,1413834"," 0,1408633"," 0,1403704"," 0,1399589"," 0,1394767"," 0,1390009"," 0,1385089"," 0,1379995"," 0,1375212"," 0,1369806"," 0,1365137"," 0,1359682"," 0,1354345"," 0,1349532"," 0,1344373"," 0,1339695"," 0,1334520"," 0,1329326"," 0,1324032"," 0,1318418"," 0,1312781"," 0,1306392"," 0,1300072"," 0,1293034"," 0,1285961"," 0,1279211"," 0,1271873"," 0,1265282"," 0,1258383"," 0,1252445"," 0,1247161"," 0,1242720"," 0,1239405"," 0,1236771"," 0,1235589"," 0,1235706"," 0,1237406"," 0,1240587"," 0,1245452"," 0,1252088"," 0,1261622"," 0,1272940"," 0,1287375"," 0,1304992"," 0,1324847"," 0,1350042"," 0,1377251"," 0,1411210"," 0,1449047"," 0,1493797"," 0,1546016"," 0,1602194"," 0,1669444"," 0,1737288"," 0,1817506"," 0,1899627"," 0,1984820"," 0,2077358"," 0,2165367"," 0,2263700"," 0,2353418"," 0,2449792"," 0,2540177"," 0,2625102"," 0,2709716"," 0,2784459"," 0,2861128"," 0,2926934"," 0,2990798"," 0,3047143"," 0,3095842"," 0,3139097"," 0,3174140"," 0,3205109"," 0,3228308"," 0,3245627"," 0,3257289"," 0,3263905"," 0,3264903"," 0,3263436"," 0,3256373"," 0,3248205"," 0,3235284"," 0,3220976"," 0,3205824"," 0,3188512"," 0,3173554"," 0,3155475"," 0,3140376"," 0,3123727"," 0,3109066"," 0,3095735"," 0,3082581"," 0,3071458"," 0,3057156"," 0,3044746"," 0,3029127"," 0,3014223"," 0,2997700"," 0,2979139"," 0,2961406"," 0,2940821"," 0,2922263"," 0,2900901"," 0,2881313"," 0,2861059"," 0,2841445"," 0,2823839"," 0,2806710"," 0,2792268"," 0,2778513"," 0,2768075"," 0,2759009"," 0,2752352"," 0,2747765"," 0,2745569"," 0,2745450"," 0,2748674"," 0,2754069"," 0,2763629"," 0,2775202"," 0,2791082"," 0,2810498"," 0,2832412"," 0,2858857"," 0,2886198"," 0,2918969"," 0,2951262"," 0,2988914"," 0,3026408"," 0,3065347"," 0,3103821"," 0,3138687"," 0,3173016"," 0,3200137"," 0,3224508"," 0,3239501"," 0,3251244"," 0,3254645"," 0,3253247"," 0,3247439"," 0,3236758"," 0,3226399"," 0,3212293"," 0,3200397"," 0,3186303"," 0,3176220"," 0,3165576"," 0,3157463"," 0,3151052"," 0,3145728"," 0,3143306"," 0,3141232"," 0,3141925"," 0,3142953"," 0,3146575"," 0,3151447"," 0,3158890"," 0,3167754"," 0,3177323"," 0,3186537"," 0,3194162"," 0,3199278"," 0,3202268"," 0,3202941"," 0,3202943"," 0,3203230"," 0,3205416"," 0,3208707"," 0,3212942"," 0,3218265"," 0,3223309"," 0,3229152"," 0,3234478"," 0,3243013"," 0,3251258"," 0,3262323"," 0,3271981"," 0,3283560"," 0,3294842"," 0,3306370"," 0,3318123"," 0,3328968"," 0,3341015"," 0,3351970"," 0,3364858"," 0,3375772"," 0,3387182"," 0,3396097"," 0,3405252"," 0,3411532"," 0,3416531"," 0,3419208"," 0,3419777"," 0,3419718"," 0,3417524"," 0,3416005"," 0,3412773"," 0,3410253"," 0,3406000"," 0,3402187"," 0,3396182"," 0,3390699"," 0,3383571"," 0,3376990"," 0,3370027"," 0,3362438"," 0,3354211"," 0,3345163"," 0,3336774"," 0,3327317"," 0,3318225"," 0,3308983"," 0,3300924"," 0,3291637"," 0,3282393"," 0,3272075"," 0,3261118"," 0,3248177"," 0,3234254"," 0,3220336"," 0,3207744"," 0,3197801"," 0,3191835"," 0,3189592"," 0,3192990"," 0,3199262"," 0,3212125"," 0,3227808"," 0,3249601"," 0,3272828"," 0,3302883"," 0,3332784"," 0,3369084"," 0,3403600"," 0,3443785"," 0,3482281"," 0,3524191"," 0,3563993"," 0,3604588"," 0,3642211"," 0,3676983"," 0,3709873"," 0,3739754"," 0,3767500"," 0,3790084"," 0,3810973"," 0,3827523"," 0,3844197"," 0,3858703"," 0,3872914"," 0,3883985"," 0,3895094"," 0,3904926"," 0,3913642"," 0,3921514"," 0,3930186"," 0,3937713"," 0,3945741"," 0,3950563"," 0,3955051"," 0,3956262"," 0,3956592"," 0,3952425"," 0,3946764"," 0,3938403"," 0,3929007"," 0,3920203"," 0,3914258"," 0,3909904"," 0,3907305"," 0,3906555"," 0,3906474"," 0,3907468"," 0,3909125"," 0,3911995"," 0,3916791"," 0,3921405"," 0,3926543"," 0,3931666"," 0,3935610"," 0,3937837"," 0,3937326"," 0,3933864"," 0,3928046"," 0,3920633"," 0,3912120"," 0,3903120"," 0,3894955"," 0,3886755"," 0,3878873"," 0,3871349"," 0,3863221"," 0,3854916"," 0,3847170"," 0,3839015"," 0,3832505"," 0,3825592"," 0,3820053"," 0,3816805"," 0,3816261"," 0,3815584"," 0,3815389"," 0,3815306"," 0,3814865"," 0,3815961"," 0,3817905"," 0,3820924"," 0,3824544"," 0,3830062"," 0,3835939"," 0,3844452"," 0,3855484"," 0,3867296"," 0,3880727"," 0,3896181"," 0,3912411"," 0,3930180"," 0,3949143"," 0,3967424"," 0,3987396"," 0,4007470"," 0,4028650"," 0,4048222"," 0,4070596"," 0,4091871"," 0,4116796"," 0,4139708"," 0,4166895"," 0,4192316"," 0,4222263"," 0,4250543"," 0,4281190"," 0,4309613"," 0,4341707"," 0,4371793"," 0,4404053"," 0,4432241"," 0,4462777"," 0,4488958"," 0,4517455"," 0,4541933"," 0,4564954"," 0,4585578"," 0,4605395"," 0,4622913"," 0,4635311"," 0,4646683"," 0,4655190"," 0,4661300"," 0,4664251"," 0,4667096"," 0,4668168"," 0,4669422"," 0,4669005"," 0,4667452"," 0,4666611"," 0,4666222",PROTEINA
20174022,0.0583605,0.058696,0.0593381,0.060436,0.062519,0.0660671,0.0709809,0.0764237,0.0818459,0.0873985,0.0933632,0.0992344,0.104583,0.1093532,0.112838,0.1140939,0.1134384,0.1117915,0.1095435,0.1067876,0.1038664,0.1012229,0.0990951,0.0972987,0.0956503,0.0943112,0.093595,0.0935643,0.0938781,0.0940217,0.0937317,0.0932881,0.0930556,0.0932103,0.0938676,0.0951829,0.0972476,0.1000768,0.1037643,0.1083298,0.113742,0.1198571,0.1263198,0.1325678,0.1383782,0.1439591,0.1499803,0.1579978,0.1687547,0.1822452,0.198255,0.2161641,0.2343458,0.251392,0.2661873,0.2781284,0.2872008,0.2937522,0.2985058,0.3021398,0.3048671,0.3065729,0.3073056,0.3076649,0.3082193,0.3086396,0.3081723,0.306825,0.3048843,0.3024194,0.2995287,0.2965342,0.2935778,0.290495,0.2870789,0.2836236,0.2808307,0.2790686,0.2778361,0.2763014,0.2742353,0.2716966,0.2686923,0.2653114,0.2617852,0.2584769,0.2554258,0.252448,0.2495146,0.2468563,0.2445706,0.2427325,0.2418486,0.2426614,0.2453394,0.2500971,0.2569844,0.2652911,0.2733978,0.2791586,0.2825378,0.2848627,0.2876033,0.2908885,0.2939529,0.295792,0.2958922,0.2947598,0.2930059,0.2912484,0.289475,0.2869906,0.2842292,0.2821457,0.2807193,0.2794906,0.2780755,0.2763602,0.27457,0.2729796,0.2713478,0.2693314,0.2671185,0.2651196,0.2637534,0.263646,0.2653724,0.2694094,0.2770772,0.2897226,0.3086047,0.3361935,0.3715857,0.41113,0.4498898,0.4824351,0.5073278,0.5245875,0.5345611,0.5381846,0.5366997,0.5315654,0.5243215,0.5165878,0.5095207,0.5030128,0.4960346,0.4881044,0.4796874,0.4716403,0.4648695,0.4599514,0.457311,0.45726,0.4602436,0.4663143,0.4751623,0.4858564,0.4961184,0.5026595,0.5036687,0.50067,0.4966423,0.493389,0.4913998,0.4906134,0.4906963,0.4912263,0.4918319,0.4925251,0.493329,0.4944318,0.4964027,0.4994677,0.502506,0.50538,0.5081995,0.5102211,0.5105971,0.509217,0.5069721,0.50401,0.500545,0.4968735,0.4927586,0.4879942,0.4828471,0.4784273,0.4763052,0.4778535,0.4834429,0.4928083,0.5048279,0.518186,0.5312102,0.5414469,0.5484715,0.5536559,0.557687,0.5609369,0.5639316,0.5653502,0.5637541,0.5618846,0.5616589,0.5628405,0.565157,0.5675471,0.5673336,0.5650113,0.5628615,0.5607265,0.5586491,0.5570371,0.5565847,0.5573711,0.5589863,0.5619056,0.5664211,0.572153,0.5785579,0.5855446,0.5936635,0.6032971,0.6138669,0.6246896,0.6349657,0.6438178,0.6506737,0.6555901,0.6588812,0.6611664,0.6627927,," 0,1847972"," 0,1844841"," 0,1841400"," 0,1837552"," 0,1833265"," 0,1828593"," 0,1823493"," 0,1818069"," 0,1812484"," 0,1806480"," 0,1800111"," 0,1793344"," 0,1786329"," 0,1779166"," 0,1771672"," 0,1763863"," 0,1755915"," 0,1748023"," 0,1740282"," 0,1732751"," 0,1725520"," 0,1718574"," 0,1711760"," 0,1705005"," 0,1698321"," 0,1691660"," 0,1685064"," 0,1678378"," 0,1671582"," 0,1664792"," 0,1658239"," 0,1652072"," 0,1646147"," 0,1640460"," 0,1635076"," 0,1629925"," 0,1625087"," 0,1620586"," 0,1616391"," 0,1612699"," 0,1609835"," 0,1607999"," 0,1607576"," 0,1608589"," 0,1611001"," 0,1614903"," 0,1620170"," 0,1626910"," 0,1635150"," 0,1645014"," 0,1656523"," 0,1669666"," 0,1684610"," 0,1701119"," 0,1718828"," 0,1737573"," 0,1757306"," 0,1777508"," 0,1797553"," 0,1816745"," 0,1834137"," 0,1849345"," 0,1862072"," 0,1872401"," 0,1880806"," 0,1887458"," 0,1892695"," 0,1897152"," 0,1901247"," 0,1905455"," 0,1910489"," 0,1916455"," 0,1923195"," 0,1930456"," 0,1937985"," 0,1945610"," 0,1953107"," 0,1960324"," 0,1966899"," 0,1972699"," 0,1977485"," 0,1981044"," 0,1983276"," 0,1984045"," 0,1983700"," 0,1982286"," 0,1979841"," 0,1976545"," 0,1972488"," 0,1967899"," 0,1962960"," 0,1957982"," 0,1953174"," 0,1948635"," 0,1944188"," 0,1939561"," 0,1934549"," 0,1928889"," 0,1922649"," 0,1916140"," 0,1909583"," 0,1903165"," 0,1897326"," 0,1892039"," 0,1887390"," 0,1883464"," 0,1879939"," 0,1876837"," 0,1874042"," 0,1871401"," 0,1868784"," 0,1865862"," 0,1862726"," 0,1859368"," 0,1855724"," 0,1851819"," 0,1847574"," 0,1843285"," 0,1838978"," 0,1834518"," 0,1830189"," 0,1826129"," 0,1822317"," 0,1818588"," 0,1814862"," 0,1811060"," 0,1807012"," 0,1802654"," 0,1798129"," 0,1793506"," 0,1788615"," 0,1783508"," 0,1778388"," 0,1773436"," 0,1768963"," 0,1764904"," 0,1761261"," 0,1758230"," 0,1756056"," 0,1754959"," 0,1754845"," 0,1756024"," 0,1758595"," 0,1762729"," 0,1768776"," 0,1776511"," 0,1785950"," 0,1797306"," 0,1811386"," 0,1828952"," 0,1850544"," 0,1876727"," 0,1906884"," 0,1941371"," 0,1980768"," 0,2025120"," 0,2075993"," 0,2134154"," 0,2199592"," 0,2272239"," 0,2351626"," 0,2436443"," 0,2524703"," 0,2616622"," 0,2711263"," 0,2806972"," 0,2903233"," 0,2996622"," 0,3086224"," 0,3170696"," 0,3248407"," 0,3320754"," 0,3386805"," 0,3446875"," 0,3500581"," 0,3548344"," 0,3590794"," 0,3626459"," 0,3656902"," 0,3681786"," 0,3700894"," 0,3715314"," 0,3724703"," 0,3730094"," 0,3730984"," 0,3728231"," 0,3722360"," 0,3713222"," 0,3701648"," 0,3687526"," 0,3671766"," 0,3654847"," 0,3636820"," 0,3618315"," 0,3599689"," 0,3581741"," 0,3564384"," 0,3547709"," 0,3531866"," 0,3516553"," 0,3501503"," 0,3486359"," 0,3471002"," 0,3454724"," 0,3437444"," 0,3419372"," 0,3400447"," 0,3380878"," 0,3360658"," 0,3340263"," 0,3319961"," 0,3300038"," 0,3280720"," 0,3262222"," 0,3244745"," 0,3228292"," 0,3213518"," 0,3200223"," 0,3188447"," 0,3178344"," 0,3170007"," 0,3163752"," 0,3159600"," 0,3157391"," 0,3157133"," 0,3159314"," 0,3164278"," 0,3171517"," 0,3181385"," 0,3193788"," 0,3208876"," 0,3226430"," 0,3246331"," 0,3268366"," 0,3292313"," 0,3317875"," 0,3344423"," 0,3371688"," 0,3398668"," 0,3424351"," 0,3448158"," 0,3468682"," 0,3484749"," 0,3495623"," 0,3501514"," 0,3502651"," 0,3499107"," 0,3492007"," 0,3482324"," 0,3471238"," 0,3459427"," 0,3447589"," 0,3436143"," 0,3425403"," 0,3415858"," 0,3407623"," 0,3400721"," 0,3394899"," 0,3390360"," 0,3387122"," 0,3384690"," 0,3383038"," 0,3382106"," 0,3381830"," 0,3382173"," 0,3383171"," 0,3384483"," 0,3385862"," 0,3387350"," 0,3388985"," 0,3390763"," 0,3392709"," 0,3394875"," 0,3397204"," 0,3399944"," 0,3402903"," 0,3406087"," 0,3409425"," 0,3413005"," 0,3417237"," 0,3422153"," 0,3428177"," 0,3435484"," 0,3443897"," 0,3452743"," 0,3461762"," 0,3470654"," 0,3479265"," 0,3487585"," 0,3495657"," 0,3504159"," 0,3512911"," 0,3521665"," 0,3530255"," 0,3538537"," 0,3546109"," 0,3552505"," 0,3557628"," 0,3561251"," 0,3563199"," 0,3563499"," 0,3562068"," 0,3559141"," 0,3555527"," 0,3551526"," 0,3547211"," 0,3542318"," 0,3536566"," 0,3529855"," 0,3522468"," 0,3514815"," 0,3506978"," 0,3498982"," 0,3490799"," 0,3482264"," 0,3473322"," 0,3464231"," 0,3454314"," 0,3443633"," 0,3432595"," 0,3420798"," 0,3408271"," 0,3395527"," 0,3382609"," 0,3369743"," 0,3357074"," 0,3345129"," 0,3335081"," 0,3326865"," 0,3320901"," 0,3317391"," 0,3317269"," 0,3320386"," 0,3326748"," 0,3336801"," 0,3349976"," 0,3366461"," 0,3386144"," 0,3408878"," 0,3434099"," 0,3461820"," 0,3491487"," 0,3521985"," 0,3553343"," 0,3585956"," 0,3618817"," 0,3652039"," 0,3684326"," 0,3714049"," 0,3741473"," 0,3766002"," 0,3788111"," 0,3807649"," 0,3824791"," 0,3840246"," 0,3854892"," 0,3868560"," 0,3880850"," 0,3892415"," 0,3902513"," 0,3911107"," 0,3918479"," 0,3925183"," 0,3931488"," 0,3937157"," 0,3942390"," 0,3946801"," 0,3949912"," 0,3951543"," 0,3951051"," 0,3948165"," 0,3943663"," 0,3938326"," 0,3932944"," 0,3928398"," 0,3925119"," 0,3923336"," 0,3922517"," 0,3922428"," 0,3923087"," 0,3924822"," 0,3928251"," 0,3932246"," 0,3936559"," 0,3941652"," 0,3947347"," 0,3952748"," 0,3956700"," 0,3958468"," 0,3957790"," 0,3954952"," 0,3950545"," 0,3945533"," 0,3940763"," 0,3935978"," 0,3930835"," 0,3925403"," 0,3919913"," 0,3914033"," 0,3908322"," 0,3903289"," 0,3898510"," 0,3893399"," 0,3888361"," 0,3884495"," 0,3881397"," 0,3878654"," 0,3877584"," 0,3878434"," 0,3880113"," 0,3882294"," 0,3885550"," 0,3889314"," 0,3893034"," 0,3897641"," 0,3904157"," 0,3912151"," 0,3921035"," 0,3931275"," 0,3942650"," 0,3955108"," 0,3969182"," 0,3984036"," 0,3999030"," 0,4014778"," 0,4031155"," 0,4047098"," 0,4063544"," 0,4081126"," 0,4097895"," 0,4115836"," 0,4135793"," 0,4157120"," 0,4179740"," 0,4203174"," 0,4227015"," 0,4252281"," 0,4279310"," 0,4306691"," 0,4333824"," 0,4360484"," 0,4387470"," 0,4414141"," 0,4439880"," 0,4464433"," 0,4487921"," 0,4509791"," 0,4530486"," 0,4549086"," 0,4565668"," 0,4580504"," 0,4593482"," 0,4604483"," 0,4614677"," 0,4623301"," 0,4630433"," 0,4637391"," 0,4643807"," 0,4649300"," 0,4654467"," 0,4659599"," 0,4664515"," 0,4668276"," 0,4671501"," 0,4674210",47.1529999
